id,title,status,release_date,duration,nb_seasons,nb_episodes,genres,directors,actors,nationality,press_rating,nb_press_rating,spect_rating,nb_spect_rating,summary,poster_link
27989,WeCrashed,En cours,Depuis 2022,60,1,8,"Drame, Biopic","Lee Eisenberg, Drew Crevello","Jared Leto, Anne Hathaway, Kyle Marvin",U.S.A.,3.1,8,3.5,44,"Retour sur l'histoire de la start-Up, WeWork et de son PDG, Adam Neumann. La compagnie était sur le point de faire l'objet d'une introduction en bourse avant de s'écrouler subitement...",https://fr.web.img6.acsta.net/c_310_420/pictures/22/02/24/18/11/0437825.jpg
25905,Slow Horses,En cours,Depuis 2022,60,2,6,"Drame, Espionnage, Thriller",Will Smith (II),"Gary Oldman, Jack Lowden, Kristin Scott Thomas",Grande-Bretagne,3.6,5,3.2,30,"D'après la série d'ouvrages Slough House de Mick Herron. Des agents de renseignements britanniques sont envoyés dans un département - une sorte de débarras - obscure du MI5, appelé le "" Slough House "". La cause : les multiples erreurs qu'ils ont commises et qui les conduisent lentement à la fin de leur carrière...",https://fr.web.img6.acsta.net/c_310_420/pictures/22/03/29/12/33/0773860.jpg
18339,Reine du Sud,Terminée,2016-2021,42,5,62,"Drame, Policier, Thriller","Joshua John Miller, M.A. Fortin","Alice Braga, Hemky Madera, Alfonso Herrera",U.S.A.,3.0,7,3.8,1468,"Après le meurtre de son petit ami à Mexico, Teresa Mendoza part se réfugier aux Etats-Unis, où ellle finit par rejoindre les rangs du cartel responsable de la mort de l'homme qu'elle aimait. Elle devra alors s'en remettre à son instinct, à une fidèle amie, et à un mystérieux carnet pour survivre et se venger.Adaptation de la telenovela La Reine du sud (2011).",https://fr.web.img5.acsta.net/c_310_420/pictures/16/04/19/11/23/421985.jpg
25457,OVNI(s),En cours,Depuis 2021,30,2,24,"Comédie, Fantastique, Science fiction","Clémence Dargent, Martin Douaire","Melvil Poupaud, Michel Vuillermoz, Géraldine Pailhas","France, Belgique",3.7,8,4.1,1429,"1978. Didier Mathure, brillant ingénieur spatial, voit son rêve partir en fumée lorsque sa fusée explose au décollage. Alors qu'il pensait avoir touché le fond, il est muté à la tête d'un bureau d'enquête spécialisé sur les ovnis géré par une équipe qui donne effectivement l'impression de vivre sur une autre planète. Sa mission : trouver des explications scientifiques aux apparitions de soucoupes volantes qui défraient la chronique. Un véritable enfer pour ce cartésien invétéré qui n'a plus qu'une idée en tête : se tirer de là au plus vite. Mais un événement extraordinaire va bouleverser ses certitudes, et lui ouvrir les portes d'un monde où plus rien n'est impossible.",https://fr.web.img5.acsta.net/c_310_420/pictures/22/02/14/13/42/3398526.jpg
23123,Balthazar,En cours,Depuis 2018,52,5,32,"Policier, Thriller","Clélia Constantine, Clothilde Jamin","Tomer Sisley, Hélène de Fougerolles, Yannig Samot",France,3.3,6,3.8,777,"Raphaël a tout pour plaire. Il est charmant, beau, intelligent... et il sait faire parler les morts comme personne. Médecin légiste le plus doué de sa génération, il fascine autant qu’il exaspère. Irrévérencieux et taquin, il croque la vie sans en perdre une miette, souvent au mépris des normes et des conventions.Un défi de taille pour le Commandant de police Hélène Bach, mère de famille débordée et récemment arrivée à la Criminelle, qui va devoir collaborer avec cette personnalité hors du commun. Ensemble, ils vont faire face aux meurtres les plus complexes en nous entraînant dans les méandres du royaume de la mort.",https://fr.web.img4.acsta.net/c_310_420/pictures/22/02/17/10/04/1486888.jpg
26049,Ici Tout Commence,En cours,Depuis 2020,26,2,399,Soap,"Coline Assous, Eric Fuhrer, Othman Mahfoud","Clément Rémiens, Vanessa Demouy, Frédéric Diefenthal",France,3.1,4,3.0,476,"L’institut Auguste Armand est l’une des meilleures écoles de cuisine de France. Excellence, rigueur et discipline sont de mise dans cet établissement géré par une équipe de professionnels talentueux, reconnus et respectés. Un lieu clos qui va être le théâtre d’histoires d’amour contrariées et complexes, mais aussi de rivalités et de trahisons. Mais pour Maxime Delcourt et le reste des élèves de cette école prestigieuse, l'obectif est clair : devenir les futurs chefs étoilés de la gastronomie française. Et rien n’entachera leur motivation.",https://fr.web.img3.acsta.net/c_310_420/pictures/20/10/14/11/06/4100244.jpg
27279,Doc,En cours,Depuis 2020,55,2,32,"Drame, Médical","Viola Rispoli, Francesco Arlanch","Luca Argentero, Matilde Gioli, Gianmarco Saurino",Italie,3.8,6,4.1,298,"Les aventures d’un médecin, qui, suite à un traumatisme crânien, souffre d'une perte de mémoire partielle permanente mais trouve toujours une nouvelle manière d'exercer sa profession.La série est inspirée de la véritable histoire de Pierdante Piccioni, médécin à l'hôpital de Lodi, en 2013, impliqué dans un accident de voiture qui lui a causé un traumatisme crânien. Il y perd 12 ans de sa mémoire mais recommencera à travailler.",https://fr.web.img6.acsta.net/c_310_420/pictures/20/12/15/17/18/5263735.jpg
25777,La Flamme,Terminée,2020,26,1,9,Comédie,"Jonathan Cohen, Jérémie Galan, Florent Bernard","Jonathan Cohen, Ana Girardot, Géraldine Nakache",France,3.2,8,3.5,3792,"Après avoir ouvert son coeur à 13 prétendantes dans une somptueuse villa, Marc, pilote de ligne, se lance dans une nouvelle aventure, aux côtés des aventuriers de Chupacabra. Les 15 autres candidats et lui vont devoir s’affronter et survivre sur une île déserte. Épreuves physiques, manipulations mentales et trahisons émotionnelles seront les ingrédients de ce cocktail tropical.Une irrésistible parodie des émissions de téléréalité de dating signée Jonathan Cohen avec un casting époustouflant. Adaptation du format américain ""Burning Love"" (2012-2013) produit par Ben Stiller.",https://fr.web.img6.acsta.net/c_310_420/pictures/20/10/06/08/33/1057925.jpg
24980,Sentinelles,En cours,Depuis 2022,45,1,7,"Drame, Thriller","Thibault Valetoux, Frédéric Krivine","Pauline Parigot, Louis Peres, Birane Ba",France,3.6,5,3.2,85,"Dans la région de Mopti au Mali, la section du lieutenant Anaïs Collet déployée dans le cadre de l’opération Barkhane, se consacre à la traque terroriste. Mais une embuscade aux conséquences dramatiques ravive les tensions entre les militaires et la population malienne qui accepte de moins en moins la présence française. Dans un pays où les groupes armés terroristes prolifèrent sur les braises de conflits mal éteints, l’armée française doit composer une partition complexe dont l’enjeu est d’éviter la proclamation d’un califat au Sahel.",https://fr.web.img4.acsta.net/c_310_420/pictures/22/03/04/12/47/5959708.jpg
28446,Para//èles,En cours,Depuis 2022,40,1,6,"Aventure, Fantastique",Quoc Dang Tran,"Thomas Chomel, Omar Mebrouk, Jules Houplain",France,3.7,11,3.8,314,"Les quatre amis, Bilal, Romane, Samuel et Victor, voient leurs vies bouleversées lorsqu’un mystérieux événement les sépare et les propulse dans des dimensions parallèles. Ils vont tout mettre en œuvre pour comprendre ce qui s’est passé et tenter de revenir en arrière, dans leur monde ""d'avant"".",https://fr.web.img5.acsta.net/c_310_420/pictures/22/03/14/16/56/3685719.jpg
23949,Star Trek: Picard,En cours,Depuis 2020,45,3,30,"Drame, Science fiction","Alex Kurtzman, Akiva Goldsman, Michael Chabon","Patrick Stewart, Alison Pill, Isa Briones",U.S.A.,3.8,8,3.9,834,"Les nouvelles aventures de Jean-Luc Picard, capitaine de l'U.S.S. Enterprise dans la série Star Trek la nouvelle génération.",https://fr.web.img2.acsta.net/c_310_420/pictures/19/07/11/10/58/5157807.jpg
19992,This is Us,En cours,2016 - 2022,42,6,106,Drame,Dan Fogelman,"Milo Ventimiglia, Mandy Moore, Sterling K. Brown",U.S.A.,3.7,10,4.4,5862,"Selon Wikipédia, en moyenne 18 millions d'êtres humains partagent le même jour d'anniversaire à travers le monde. Mais il existe une famille, dispatchée entre New York et Los Angeles, dont quatre des membres sont nés le même jour ! Voici leur histoire drôle et émouvante...",https://fr.web.img6.acsta.net/c_310_420/pictures/18/09/25/04/26/4113417.jpg
12120,Meurtres à Sandhamn,En cours,Depuis 2010,45,9,23,"Drame, Policier, Thriller",,"Alexandra Rapaport, Jakob Cedergren, Sandra Andreis",Suède,,,3.9,194,"Après de mystérieux assassinats sur une île suédoise, un policier déphasé mène l’enquête dans un décor balnéaire.Adaptée des best-sellers de Viveca Sten.",https://fr.web.img6.acsta.net/c_310_420/pictures/15/01/05/16/45/276451.jpg
28955,Pourquoi pas Evans ?,Terminée,2022,60,1,4,Policier,Hugh Laurie,"Will Poulter, Lucy Boynton, Hugh Laurie",Grande-Bretagne,,,3.1,3,"Bobby Jones et de son amie mondaine Lady Frances Derwent, découvrent un homme mourant alors qu'ils recherchent une balle de golf. Jones et Derwent se transforment en détectives amateurs et cherchent à percer le mystère de cet homme, qui a la photo d'une belle jeune femme dans sa poche et qui, dans son dernier souffle, prononce la question énigmatique qui constitue le titre de la série.Adaptation de ""Pourquoi pas Evans ?"", d'Agatha Christie (1934).",https://fr.web.img6.acsta.net/c_310_420/pictures/22/04/05/09/21/2922388.jpg
19792,Ozark,En cours,2017 - 2022,52,4,44,"Drame, Thriller","Bill Dubuque, Mark Williams (II)","Jason Bateman, Laura Linney, Sofia Hublitz",U.S.A.,2.6,4,4.1,5247,"Marty, conseiller financier de Chicago, blanchit discrètement de l’argent pour le compte d’un baron de la drogue. Lorsque son partenaire le trahit, il doit rapidement déménager avec sa famille aux monts Ozarks. Sur place, il se retrouve malgré lui opposé à un dealer local dont il concurrence dangereusement le business, ainsi qu’à un clan de petits voyous, dirigé par une jeune fille de 19 ans, qui cherche à lui soutirer de l’argent. En outre, il doit aussi éviter de se faire repérer par un agent du FBI tenace. S’il veut protéger sa famille, Marty doit rapidement blanchir l’argent sale, tout en s’adaptant à cette nouvelle vie.",https://fr.web.img6.acsta.net/c_310_420/pictures/20/03/06/09/36/4772880.jpg
23715,Inventing Anna,En cours,Depuis 2022,52,1,9,Drame,Shonda Rhimes,"Julia Garner, Anna Chlumsky, Katie Lowes",U.S.A.,2.9,4,3.0,528,"Dans Inventing Anna, une journaliste qui doit faire ses preuves enquête sur l'affaire Anna Delvey, l'héritière allemande légendaire sur Instagram, qui ne s'est pas contentée de voler les cœurs du gratin new-yorkais mais qui l'a aussi dévalisé ! Anna est-elle juste la reine de l'arnaque... ou carrément la nouvelle héroïne du rêve américain ?",https://fr.web.img2.acsta.net/c_310_420/pictures/21/11/22/20/50/4973672.jpg
21210,Young Sheldon,En cours,Depuis 2017,22,7,105,Comédie,"Chuck Lorre, Steven Molaro","Iain Armitage, Zoe Perry, Lance Barber",U.S.A.,3.5,9,4.1,843,"Dans ce prequel de The Big Bang Theory centré sur la jeunesse de Sheldon Cooper, le jeune prodige, doué d'une intelligence sans pareil pour les sciences et les mathématiques, apprend à ses dépens que ces qualités ne sont pas d'une grande aide dans l'est du Texas, où l'Eglise et le football sont rois. Très vite, sa différence impacte les membres de sa famille. Et lorsqu'il intègre, à l'âge de 9 ans, le lycée, le jeune garçon, vulnérable et naïf, va devoir faire face au monde qui l'entoure.",https://fr.web.img3.acsta.net/c_310_420/pictures/17/05/17/17/21/513893.jpg
12236,Case Sensitive,Annulée,2011 - 2012,60,2,4,"Drame, Thriller",Sophie Hannah,"Olivia Williams, Darren Boyd, Peter Wright",Grande-Bretagne,,,3.3,35,Les détectives Charlie Zailer et Simon Waterhouse s'affairent à résoudre des enquêtes criminelles basées sur les romans de Sophie Hannah.,https://fr.web.img5.acsta.net/c_310_420/pictures/21/07/15/12/50/5666109.jpg
20085,Tandem,En cours,Depuis 2016,52,6,60,"Drame, Policier",Jérémie Marcus,"Astrid Veillon, Stéphane Blancafort, Pierick Tournier",France,,,3.3,215,"Le commandant Léa Soler et le capitaine Paul Marchal sont divorcés mais vont pourtant devoir faire équipe. Sans compter sur leurs ados, Alice et Thomas, qui les obligent aussi à se croiser en dehors du travail.",https://fr.web.img5.acsta.net/c_310_420/pictures/20/08/11/15/49/1801622.jpg
25203,Tokyo Vice,En cours,Depuis 2022,52,1,8,"Drame, Policier",J.T. Rogers,"Ansel Elgort, Ken Watanabe, Rachel Keller",U.S.A.,,,3.6,21,"À Tokyo, le reporter américain Jake Adelstein, âgé de 24 ans, intègre le service police et justice du « Yomiuri Shimbun », le plus grand quotidien japonais. Alors qu’il collabore avec la police locale, il est contacté par la mafia. Il devient un interlocuteur des yakusas tout en continuant d’être un informateur de la police. Mais cette position ambivalente n’est pas sans danger.",https://fr.web.img6.acsta.net/c_310_420/pictures/22/03/15/10/27/2374115.jpg
20012,Mayans M.C.,En cours,Depuis 2018,52,4,40,"Drame, Action","Kurt Sutter, Elgin James","JD Pardo, Clayton Cardenas, Sarah Bolger",U.S.A.,3.0,3,3.9,403,"Le parcours initiatique d'Ezekiel Reyes, dit ""EZ"", un jeune bandido tout juste sorti de prison et jeune recrue au sein du Mayans Motorcycle Club. Rongé par son désir de vengeance contre les cartels, EZ s'engouffre rapidement dans un monde de violence, et ce malgré la volonté de son père Felipe.Spin-off de la série Sons of Anarchy (2008-2014).",https://fr.web.img6.acsta.net/c_310_420/pictures/18/07/25/14/59/0984851.jpg
20976,The Sinner,Terminée,2017-2021,42,4,32,"Drame, Policier, Thriller",Derek Simonds,"Bill Pullman, Frances Fisher, Alice Kremelberg",U.S.A.,,,4.0,3095,"Le brillant enquêteur Harry Ambrose est confronté chaque saison à une affaire criminelle complexe et dérangeante, qui l'amène à sonder les sombres recoins de l'âme humaine.",https://fr.web.img5.acsta.net/c_310_420/pictures/21/01/29/17/27/2896783.jpg
25660,Yellowjackets,En cours,Depuis 2021,60,2,20,"Drame, Thriller","Ashley Lyle, Bart Nickerson","Melanie Lynskey, Tawny Cypress, Ella Purnell",U.S.A.,3.9,8,3.7,416,"A la suite d'un accident d'avion, les membres d'une équipe de soccer féminine se retrouvent être les seules survivantes du crash. Les lycéennes vont devoir lutter pour leur survie face à des clans cannibales.",https://fr.web.img6.acsta.net/c_310_420/pictures/21/12/14/12/43/4178197.jpg
24633,Vikings: Valhalla,En cours,Depuis 2022,52,3,16,"Drame, Historique, Action",Jeb Stuart,"Sam Corlett, Frida Gustavsson, Leo Suter",U.S.A.,3.4,9,2.9,679,"100 ans après les premiers vikings, l'histoire de leurs descendants, parmi lesquels les légendaires Leif Erikson, Freydis, Harald Harada et William Le Conquérant, des hommes et des femmes prêts à tout pour survivre dans une Europe en pleine mutation... Spin-off de Vikings.",https://fr.web.img6.acsta.net/c_310_420/pictures/22/02/09/11/13/1880062.jpg
10383,Chicago Fire,En cours,Depuis 2012,42,11,239,"Drame, Action","Michael Brandt, Derek Haas","Jesse Spencer, Taylor Kinney, Eamonn Walker",U.S.A.,,,3.9,2702,"Aucun travail n'est plus stressant, dangereux ou grisant que celui des pompiers, des secouristes et des auxiliaires médicaux de Chicago. Ces hommes et femmes d'élite de la caserne 51 bravent le danger quand d'autres prennent la fuite. Avec la pression, les responsabilités et les égos surdimensionnés viennent les désaccords et les tensions au sein des membres de l'équipe. Et quand la tragédie frappe l'un d'eux, la culpabilité et les reproches fusent. Pourtant, le moment venu de passer à l'action, les dissensions sont laissées de côté pour céder la place à la solidarité. Bienvenue au cœur du quotidien des plus nobles des professions !",https://fr.web.img5.acsta.net/c_310_420/pictures/17/05/29/20/29/198611.jpg
25260,Derby Girl,En cours,Depuis 2020,26,2,18,Comédie,"Nikola Lange, Charlotte Vecchiet","Chloé Jouannet, Sophie-Marie Larrouy, Jisca Kalvanda",France,,,3.8,145,"Lola Bouvier, star déchue du patinage artistique à l’égo surdimensionné, décide de devenir "" la plus grande championne de Roller Derby de tous les temps"" en intégrant, malgré elle, l’une des plus mauvaises équipes de l’Hexagone : les Cannibal Licornes.",https://fr.web.img6.acsta.net/c_310_420/pictures/20/10/21/11/45/1226883.jpg
