id,title,status,release_date,duration,nb_seasons,nb_episodes,genres,directors,actors,nationality,press_rating,nb_press_rating,spect_rating,nb_spect_rating,summary,poster_link
11378,Motive : Le Mobile du Crime,Terminée,2013-2016,42,4,52,"Policier, Thriller",Daniel Cerone,"Kristin Lehman, Louis Ferreira, Lauren Holly",Canada,,,3.3,85,"Angie Flynn, mère célibataire depuis son divorce, est également la plus intrépide des inspecteurs de Vancouver. Enquêtant sur des homicides, elle entre dans un dangereux jeu du chat et de la souris avec les assassins.",https://fr.web.img3.acsta.net/c_310_420/pictures/19/06/06/13/57/1363628.jpg
9820,Muhteşem Yüzyıl,Terminée,Depuis2011,90,,,"Drame, Historique",Meral Okay,"Halit Ergenç, Nur Fettahoğlu, Mehmet Günsür",Turquie,,,3.1,3,,https://fr.web.img4.acsta.net/c_310_420/pictures/210/384/21038418_20130910110119697.jpg
3065,Mystère,Terminée,2007,52,1,12,Fantastique,"Malina Detcheva, Franck Ollivier","Toinette Laquière, Arnaud Binard, Yann Sundberg",France,,,1.4,1287,"Eté 2007, dans le Vaucluse. Laure de Lestrade est de retour sur la terre de son enfance. La jeune femme a décidé d'effacer les traces de son passé douloureux en vendant la maison familiale. 17 ans plus tôt, sa mère a disparu...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/63/32/23/18687360.jpg
10909,Nashville,Terminée,2012-2018,42,6,128,"Drame, Musical","Dee Johnson, Callie Khouri","Connie Britton, Hayden Panettiere, Clare Bowen",U.S.A.,,,4.0,385,"Grandeur et décadence dans le milieu de la musique country à Nashville, aux cotés d'une star établie, qui ne sait pas comment envisager la suite de sa carrière, et d'une autre qui débute, déjà touchée par les affres de la célébrité...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/92/33/48/20193463.jpg
28660,Navillera,En cours,Depuis 2021,60,1,12,Drame,Lee Eun-Mi,"In-hwan Park, Song Kang, Mun-hee Na",Corée du Sud,,,3.0,1,Un septuagénaire obsédé par un vieux rêve et un jeune de 23 ans très doué se soustraient mutuellement à la dure réalité en relevant le défi de devenir danseurs de ballet.,https://fr.web.img3.acsta.net/c_310_420/pictures/21/04/30/17/17/4782101.jpg
3013,Nestor Burma,Terminée,1991-2003,90,8,41,Policier,Léo Malet,"Guy Marchand, Pierre Tornade, Patrick Guillemin",France,,,2.6,236,Nestor Burma est un détective privé qui mène ses enquêtes avec efficacité et décontraction.,https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/63/10/04/18672871.jpg
10064,No Limit,Terminée,2012-2015,52,3,22,"Comédie dramatique, Action, Famille",Luc Besson,"Vincent Elbaz, Anne Girouard, Sarah Brannens",France,,,3.8,1371,"Vincent, agent à la DGSE est atteint d’une maladie incurable. Il est contacté par un département secret qui lui propose un traitement expérimental en échange de missions spéciales sur le territoire français, qu’il accepte pour se rapprocher géographiquement de sa fille de 15 ans, de son ex-femme et de sa sœur, flic à la crime. Défis pour Vincent, il devra assumer en même temps la crise d’adolescence de sa fille, les états d’âme de son ex et éviter que sa sœur, flic, ne le reconnaisse alors qu’il n’est officiellement qu’un simple poseur d’alarmes...",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/93/07/67/20234514.jpg
22934,Noces Rouges,Terminée,2018,52,1,6,"Drame, Soap",,"Alexia Barlier, Cristiana Réali, Lannick Gautry",France,3.6,6,3.4,97,"En Provence, l’humeur est à la fête : Sandra, la fille d’une restauratrice renommée, se marie. A cette occasion, Alice est de retour après quatre ans d’absence. Mais la joie des retrouvailles est de courte durée : quelques heures après la cérémonie, la mariée est retrouvée morte, en bas d’une falaise. Or ce qui ressemble de prime abord à un suicide pourrait bien être un meurtre. Vincent, un proche de la famille, commence alors à enquêter et, en soulevant le rideau des apparences, tombe sur de bien sombres secrets de famille...",https://fr.web.img6.acsta.net/c_310_420/pictures/22/04/19/17/12/3171525.jpg
20991,Oasis,Pilote,Depuis 2017,,1,1,"Drame, Science fiction",Matt Charman,"Richard Madden, Haley Joel Osment, Anil Kapoor",U.S.A.,,,3.8,52,Un aumônier est envoyé dans l'espace pour installer une colonie sur une lointaine planète.,https://fr.web.img5.acsta.net/c_310_420/pictures/18/07/30/18/55/3659545.jpg
24309,Obsession,Terminée,2019,45,1,4,"Drame, Thriller",Gaby Hull,"Katherine Kelly, Molly Windsor, Tom Goodman-Hill",Grande-Bretagne,,,3.3,76,"Brillant esprit universitaire comme son père, Leah Dale se donne à fond dans son travail. D’une grande probité, elle attend de ses étudiants le même investissement. Aussi, quand Rose Vaughan lui remet une dissertation d’une qualité inhabituelle, elle la soupçonne de ne pas en être l’auteure. Ce cas ordinaire de tricherie va rapidement se transformer en une relation destructrice qui aura des répercussions bien au-delà de l’université.",https://fr.web.img6.acsta.net/c_310_420/pictures/19/04/15/10/05/3064215.jpg
12011,Once Upon A Time In Wonderland,Annulée,2013 - 2014,42,1,13,"Aventure, Drame, Fantastique","Jane Espenson, Zack Estrin, Edward Kitsis","Sophie Lowe, Peter Gadiot, Michael Socha",U.S.A.,3.0,10,3.0,422,"Dans l'Angleterre victorienne, Alice, une jolie jeune femme, raconte à qui veut l'entendre l'existence d'un autre monde de l'autre côté d'un terrier de lapin. Chat invisible, cartes à jouer vivantes sont parmi les nombreuses merveilles de ce nouveau lieu magique...",https://fr.web.img2.acsta.net/c_310_420/pictures/20/10/16/10/58/4401207.jpg
19532,Overlord,En cours,Depuis 2015,24,4,39,"Science fiction, Action, Animation",Yukie Sugawara,"Satoshi Hino, Yumi Hara, Sumire Uesaka",Japon,,,4.0,175,"2138. ""Yggdrasil"", le plus célèbre MMORPG au monde est sur le point de fermer. Momonga, jeune geek, attend patiemment l’arrêt du jeu. Cependant, l’heure de fermeture passée, Momonga ne se déconnecte pas et constate que les personnages non jouables se retrouvent peu à peu dotés d’une conscience... Un nouveau monde est sur le point de faire son apparition.",https://fr.web.img6.acsta.net/c_310_420/pictures/19/09/13/16/26/4757885.jpg
24937,P-Valley,En cours,Depuis 2020,60,2,8,Drame,Katori Hall,"Brandee Evans, Nicco Annan, Shannon Thornton",U.S.A.,,,3.0,28,"Au fin fond du delta du Mississippi se trouve une oasis de paillettes au milieu de trajectoires humaines violentes où la beauté peut-être difficile à trouver. Chaque épisode retrace l’histoire kaléidoscopique d’un petit club de strip-tease où des personnages hauts en couleur franchissent ses portes, qu’ils soient brisés par la vie, plein d’espoir ou complètement perdus.",https://fr.web.img3.acsta.net/c_310_420/pictures/20/06/22/16/15/4425645.jpg
25121,Pandora,En cours,Depuis 2019,60,2,23,"Drame, Science fiction",Mark A. Altman,"Priscilla Quintana, Oliver Dench, Ben Radcliffe",U.S.A.,,,2.5,58,"Pleine de ressources, Jax a dû très tôt apprendre à se débrouiller seule après le décès de ses parents. Une nouvelle vie s'offre à elle quand elle décide d'intégrer la Earth's Space Training Academy. La jeune femme y apprend à protéger et défendre la galaxie des menaces extraterrestres comme humaines. Quand des secrets sur ses origines remontent à la surface, Jax doit découvrir la vérité : sera-t-elle la sauveuse de l’humanité ou l’instrument de sa destruction ?",https://fr.web.img2.acsta.net/c_310_420/pictures/19/06/04/11/16/5339047.jpg
18180,Panthers / The Last Panthers,Annulée,2015,48,1,6,Thriller,Jack Thorne,"Samantha Morton, Tahar Rahim, Goran Bogdan","France, Grande-Bretagne, Allemagne",3.4,8,3.0,221,"Le casse d’une bijouterie de Marseille remet sur le devant de la scène les Pink Panthers, célèbre gang de braqueurs originaire des Balkans. Sur la piste des diamants, une experte au service d’un assureur britannique, un ex-soldat des Balkans et un policier franco-algérien s’affrontent dans une guerre sans merci qui révèle le nouveau visage de la criminalité en Europe. De Londres à Belgrade, les gangsters s’allient aux banksters, les têtes tombent, et la violence se déchaîne.",https://fr.web.img2.acsta.net/c_310_420/pictures/15/02/12/10/19/454328.jpg
21593,Papa ou maman - la série,En cours,Depuis 2018,52,1,6,Comédie,"Eliane Montane, Matthieu Delaporte, Alexandre De La Patellière","Émilie Caen, Florent Peyre, Eye Haïdara",France,3.9,10,3.7,144,"César et Isabelle Mendès forment un couple volcanique depuis presque vingt ans. Il n'est donc pas étonnant que leur divorce se transforme en catastrophe naturelle, avec dommages collatéraux pour leur entourage, à commencer par leurs trois enfants. Elle veut la garde exclusive des enfants ? Lui aussi ! Le juge des affaires familiales leur impose donc une garde alternée, le temps de faire une médiation et de trouver un accord ""à l'amiable""... Et c'est loin d'être gagné car quand il s'agit de piéger l'autre, les Mendès ne sont jamais à cours d'imagination. À l'arrivée, pour un couple qui se sépare, ils sont bien obsédés l'un par l'autre. Iront-ils suffisamment loin pour admettre qu'ils s'aiment encore ?Créée par Éliane Montane, Matthieu Delaporte et Alexandre de La Patellière, les deux papas des longs-métrages, “Papa ou Maman, la série” offre une comédie familiale irrévérencieuse et moderne portée par Émilie Caen et Florent Peyre.",https://fr.web.img2.acsta.net/c_310_420/pictures/18/11/08/12/05/4775316.jpg
3175,Paris Enquêtes Criminelles,Annulée,2007 - 2008,52,3,20,Policier,,"Vincent Perez, Audrey Looten, Elisabeth Commelin",France,,,1.2,915,"Pour attraper un criminel, il faut penser comme lui et avant lui... L'instinctif Vincent Revel et sa partenaire Mélanie Rousseau forment un duo de flics implacables.  ""Paris Enquêtes Criminelles"" est l'adaptation française de la série américaine ""New York Section Criminelle"".",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/65/96/18/18899648.jpg
24580,PEN15,Terminée,2019-2021,30,2,25,Comédie,"Anna Konkle, Maya Erskine, Sam Zvibleman","Anna Konkle, Maya Erskine, Melora Walters",U.S.A.,4.4,8,3.0,37,"Maya et Anna sont deux meilleures amies, complètement décomplexées lorsqu’elles se retrouvent l’une avec l’autre. Ensemble, elles vont expérimenter en secret de nombreuses expériences propres à l’adolescence et à la découverte de soi : elles s’entraînent à embrasser, boivent leurs premières bières et découvrent la masturbation, tout ça en écoutant les tubes de Britney Spears ou Christina Aguilera, qui ont fait les beaux jours des années 2000.Les créatrices de la série Maya Erskine et Anna Konkle interprètent les versions d’elles-mêmes à 13 ans en l’an 2000, entourées par des acteurs qui ont réellement 13 ans.",https://fr.web.img3.acsta.net/c_310_420/pictures/19/01/21/10/36/4979992.jpg
16855,Pep's,Terminée,2013-2015,5,3,1,Comédie,"Céline Guyot, Martin Guyot","Charlotte des Georges, Jean-Michel Lahmi, Yannig Samot",France,,,2.4,211,"Que l'on y travaille comme professeur, que l'on y étudie ou bien que l'on y dépose nos enfants tous les matins, l'école ne laisse personne indifférent. Professeurs dépressifs, parents stressés et écoliers dans la lune, Pep's nous replonge dans le quotidien de ce triangle infernal. Devant le portail, à la cantine, dans les couloirs ou dans les salles de cours, les relations s'entremêlent pour le meilleur... et souvent pour le pire !",https://fr.web.img6.acsta.net/c_310_420/pictures/210/236/21023694_20130731161105314.jpg
18089,Peplum,Terminée,2015,90,1,3,Comédie,"Fabien Rault, Alain Kappauf, Laurent Zeitoun","Pascal Demolon, Jonathan Lambert, Philippe Vieux",France,,,1.7,938,"Sur fond de déclin de l’Empire Romain, ""Peplum"" nous plonge dans le quotidien de Bravus, ancien esclave devenu conseiller du tyrannique empereur Maximus. Sous pression, coincé entre une vie professionnelle particulièrement stressante et une vie de famille chaotique, ses journées ne s’annoncent pas de tout repos.En effet, côté boulot, Bravus doit mouiller la toge pour ralentir un déclin qui a une fâcheuse tendance à s’accélérer sous l’impulsion désordonnée de l’incompétent, cruel, capricieux et narcissique Maximus. Côté perso, il doit affronter chaque soir son fils Caïus fraîchement converti au christianisme, son épouse Octavia, étrangère aux codes de la bonne société romaine et sa fille délurée Lydia qui les assimile trop bien.""Peplum"", ou comment éviter le burn out dans une société en déclin. Le parallèle avec aujourd’hui ne saurait être une coïncidence.",https://fr.web.img6.acsta.net/c_310_420/pictures/15/02/06/10/57/199468.jpg
3021,Perry Mason (1985),Terminée,1985-1995,90,10,30,"Drame, Policier",Erle Stanley Gardner,"Barbara Hale, William R. Moses, Hal Holbrook",U.S.A.,,,3.4,149,"Perry Mason est un brillant avocat qui, avec l'aide de sa fidèle assistante Della Street et de son jeune enquêteur, gagne de nombreux procès grâce à des méthodes novatrices.Suite de la version originale (1957-1966) avec déjà Raymond Burr dans le rôle-titre.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/63/11/92/18673786.jpg
4347,"Pigalle, la nuit",Terminée,2009,52,1,8,"Drame, Thriller","Hervé Hadmar, Marc Herpoux","Jalil Lespert, Simon Abkarian, Armelle Deutsch",France,,,2.9,631,"A Paris pour un voyage d'affaires, Thomas, un jeune français de Londres, croise une strip teaseuse dans les rues de Pigalle. Persuadé qu'il s'agit de sa soeur Emma, il se met à sa recherche mais ne sait pas encore que l'attend une succession de mystères...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/73/21/64/19194551.jpg
789,Pour l'amour du risque,Terminée,1979-1984,42,5,119,"Drame, Policier",Sidney Sheldon,"Jill St John, Lee Bryant, Tara Buckman",U.S.A.,,,1.9,1342,"Les enquêtes de Jonathan et Jennifer Hart, les justiciers milliardaires. Véritable ""Self-made-man"", Jonathan s'est bâti à force de travail, de paris audacieux et de volonté, un bel empire. Marié à une ancienne journaliste, l'homme d'affaires coule des jours heureux dans leur nid douillé californien. Régulièrement impliqué dans des affaires de vol, contrebande, meurtres ou même espionnage, le couple s'improvise détectives pour élucider des enquêtes que la police n'a pas toujours envie d'explorer. Les Hart sont assistés de leur fidèle majordome-chauffeur, Max, inséparable de leur chien bien-aimé, Février.",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/81/48/89/20036596.jpg
537,R.I.S. Police Scientifique,Terminée,2005-2014,52,9,100,Policier,"Daniele Cesarano, Barbara Petronio, Leonardo Valenti","Delphine Rollin, Laurent Olmedo, Stéphane Metzger",France,,,1.4,6642,"Reconstituer le crime élément après élément, établir un scénario possible grâce à la recherche du moindre détail, déterminer le ""comment"" plutôt que le ""pourquoi"", mettre à jour le mode opératoire et non plus seulement le mobile... Telle est la mission des enquêteurs de R.I.S.",https://fr.web.img6.acsta.net/c_310_420/pictures/14/01/09/11/03/199892.jpg
23829,Reckoning,En cours,Depuis 2019,60,1,10,Thriller,David Hubbard,"Aden Young, Sam Trammell, Simone Kessell",Australie,,,3.1,30,"Le détective Mike Serraton et Leo Dyole, conseiller d’orientation dans un lycée, essaient tous les deux de faire au mieux pour protéger leur famille et les gens qu’ils aiment le plus. Alors que les deux hommes tourmentés s’efforcent chaque jour de combattre leurs obsessions, le meurtre d’une adolescente qui serait victime d’un tueur en série insaisissable, les place tous les deux face à leurs propres démons.",https://fr.web.img6.acsta.net/c_310_420/pictures/20/01/21/16/14/3366584.jpg
16830,Résistance,Terminée,2014,52,1,6,"Drame, Guerre, Historique",Dan Franck,"Pauline Burlet, Tom Hudson, César Domboy",France,3.7,8,3.6,205,"Paris, 1940. Révoltée par l'injustice de l'Occupation, Lili, dix-sept ans, rejoint un groupe de résistants pour combattre les Allemands et leurs collaborateurs français. Tandis que la lutte clandestine s'étend à la France entière, les jeunes combattants multiplient les faits d'armes héroïques, en s'exposant à l'implacable répression de l'ennemi. Ils mettent en place des réseaux de résistance qui ont conduit jusqu'à la libération de Paris, en août 1944...",https://fr.web.img4.acsta.net/c_310_420/pictures/21/08/31/15/44/5132334.jpg
