press_name,series_id,press_rating
TVLine,24861,2.5
The Hollywood Reporter,24861,2.5
Boston Globe,10003,4.0
Newsday,10003,4.0
San Francisco Chronicle,10003,3.5
TV Guide,10003,3.5
USA Today,10003,3.5
Variety,10003,3.5
The Hollywood Reporter,10003,3.0
New York Times,10003,2.5
Time,10003,2.5
Uncle Barky,10003,2.5
Le Parisien,27347,3.5
Ouest France,27347,3.5
Télé 7 Jours,27347,3.5
Télé Z,27347,3.5
Téléstar,27347,3.5
Télé Loisirs,27347,3.0
Télé Câble Sat,27347,2.0
Entertainment weekly,9292,5.0
TV Guide,9292,5.0
Zap2It,9292,5.0
Boston Globe,9292,4.0
New York Times,9292,3.0
The Hollywood Reporter,9292,1.5
Variety,9292,1.5
Newsday,11701,5.0
San Francisco Chronicle,11701,5.0
USA Today,11701,5.0
Entertainment weekly,11701,4.5
Washington Post,11701,4.5
Los Angeles Times,11701,4.0
Pittsburg Post-Gazette,11701,4.0
New York Daily News,11701,3.5
Newsday,12223,5.0
Entertainment weekly,12223,4.5
The Hollywood Reporter,12223,4.0
The Wrap,12223,4.0
Wall Street Journal,12223,4.0
Time,12223,3.5
USA Today,12223,3.5
Philadelphia Daily News,12223,3.0
New Yorker,12223,2.5
Washington Post,12223,2.0
L'Express,21143,3.5
Le Figaro Magazine,21143,3.5
Télé Loisirs,23599,4.5
Le Figaro Magazine,23599,4.0
Le Parisien,23599,4.0
Télé 7 Jours,23599,4.0
Elle,23599,3.5
L'Express,23599,3.5
Télé 2 semaines,23599,2.5
Télérama,23599,2.5
L'Humanité,23599,2.0
20 Minutes,26950,4.0
Le Monde,26950,4.0
RogerEbert.com,26950,3.5
Rolling Stone,26950,3.5
Télé Loisirs,26950,3.5
indieWIRE,26950,3.5
Time,26950,3.0
The Hollywood Reporter,26950,2.5
GQ,23940,4.0
Ecran Large,23940,3.5
Le Parisien,23940,3.5
Les Echos,23940,3.5
Première,23940,3.5
Le Figaro,23940,3.0
Vanity Fair,23940,2.5
Télérama,23940,2.0
We Got This Covered,17115,4.5
Collider,17115,4.0
New York Post,17115,4.0
Los Angeles Times,17115,3.5
Washington Post,17115,3.0
New York Times,17115,2.5
The Hollywood Reporter,17115,2.0
USA Today,17115,2.0
indieWIRE,17115,1.0
USA Today,11467,5.0
Uncle Barky,11467,4.5
Hitfix,11467,4.0
Los Angeles Times,11467,4.0
Wall Street Journal,11467,4.0
Entertainment weekly,11467,3.5
New York Times,11467,3.5
Pittsburg Post-Gazette,11467,3.0
The A.V. Club,11467,2.5
Huffington Post,11467,1.5
Le Parisien,27210,4.0
La Voix du Nord,27210,3.5
Le Figaro,27210,3.5
Télé Loisirs,27210,3.5
Télé 7 Jours,27210,3.0
Télé Z,27210,3.0
Télérama,27210,2.5
Le Figaro,19539,4.0
Paris Match,19539,4.0
Télé Loisirs,19539,4.0
Télérama,19539,4.0
La Croix,19539,3.5
USA Today,4178,3.5
Miami Herald,4178,3.0
New York Post,4178,3.0
Slant Magazine,4178,3.0
Kansas City Star,4178,2.5
Los Angeles Times,4178,2.5
The Hollywood Reporter,4178,2.5
Boston Globe,4178,1.5
San Francisco Chronicle,4178,1.5
Washington Post,4178,1.5
Première,23881,4.0
Télé Loisirs,23881,4.0
Télérama,23881,3.5
Le Journal du Dimanche,23881,3.0
Le Parisien,23881,3.0
aVoir-aLire.com,23881,3.0
Le Figaro,23881,2.0
San Francisco Chronicle,4138,5.0
The Hollywood Reporter,4138,5.0
Huffington Post,4138,4.5
New York Post,4138,4.5
Pittsburg Post-Gazette,4138,4.5
L'Obs,4138,4.0
Libération,4138,4.0
Season One,4138,4.0
Télé 7 Jours,4138,4.0
Variety,4138,4.0
Télérama,4138,3.5
Télé Loisirs,4138,3.0
The A.V. Club,24089,3.5
The Detroit News,24089,3.0
RogerEbert.com,24089,2.5
The Guardian,24089,2.0
indieWIRE,24089,2.0
The Hollywood Reporter,24089,1.5
The A.V. Club,23856,4.5
Première,23856,4.0
Télérama,23856,4.0
Vanity Fair,23856,4.0
Les Inrockuptibles,23856,3.0
The Hollywood Reporter,23856,3.0
The Independent,23856,3.0
Le Parisien,26491,3.5
aVoir-aLire.com,26491,3.0
Télérama,26491,1.0
Le Figaro Magazine,20512,5.0
Le Point,20512,5.0
Première,20512,5.0
Brain Damaged,20512,4.5
Télé 7 Jours,20512,4.5
Le Parisien,20512,4.0
Télérama,20512,4.0
Le Monde,20512,3.0
Télé 7 Jours,22964,4.0
Le Parisien,22964,3.0
20 Minutes,22964,2.0
Brain Damaged,22964,2.0
Télé Loisirs,22964,2.0
Le Monde,22964,1.0
Metro,22964,1.0
Télérama,22964,1.0
Télé Câble Sat,27142,4.5
Le Figaro,27142,3.5
Le Parisien,27142,3.5
Télé 7 Jours,27142,3.5
Télé Loisirs,27142,3.5
Télé Z,27142,3.5
Télérama,27142,2.5
L'Obs,27142,2.0
Critictoo,21079,4.5
Sud Ouest,21079,4.0
Télé 2 semaines,21079,4.0
Télé Loisirs,21079,3.5
Le Parisien,21079,3.0
Télé 7 Jours,21079,2.0
Télé 7 Jours,28809,4.0
Le Figaro,28809,3.5
Télé Câble Sat,28809,3.5
Télé Loisirs,28809,3.0
Télé Z,28809,2.0
Télérama,28809,2.0
Le Parisien,28809,1.0
Brain Damaged,24219,4.0
Le Figaro,24219,4.0
Le Monde,24219,4.0
Mad Movies,24219,3.5
Télérama,24219,3.5
20 Minutes,24219,3.0
Le Parisien,24219,3.0
Première,24219,3.0
Ouest France,24219,2.5
Les Inrockuptibles,24219,2.0
Vanity Fair,24219,1.5
Le Parisien,22649,4.0
Télérama,22649,3.5
Collider,21764,5.0
Entertainment weekly,21764,4.5
DailyMars,21764,4.0
L'Express,21764,4.0
Le Monde,21764,4.0
Le Parisien,21764,4.0
Ouest France,21764,4.0
Première,21764,4.0
Télé 2 semaines,21764,4.0
indieWIRE,21764,4.0
Les Inrockuptibles,21764,3.5
TVLine,21764,3.5
Télé 7 Jours,21764,3.5
Télé Loisirs,21764,3.5
Télérama,21764,3.5
The A.V. Club,21764,3.0
The Hollywood Reporter,21764,2.5
Variety,21764,2.5
L'Obs,21764,1.0
Boston Herald,21674,2.5
Boston Globe,21674,1.5
The Daily Beast,21674,1.5
Variety,21674,1.5
The Hollywood Reporter,21674,1.0
Vanity Fair,21674,1.0
Vulture,21674,1.0
RogerEbert.com,21674,0.5
Collider,19207,4.0
Critictoo,19207,4.0
USA Today,19207,4.0
Le Figaro Magazine,19207,3.5
Los Angeles Times,19207,3.5
The Hollywood Reporter,19207,3.5
DailyMars,19207,3.0
Entertainment weekly,19207,3.0
New York Times,19207,3.0
Newsday,19207,2.5
indieWIRE,19207,2.5
Sud Ouest,19207,2.0
Variety,19207,2.0
Yahoo TV,19207,2.0
Ouest France,19207,1.0
Le Monde,24495,4.0
Le Journal du Dimanche,24495,3.5
Le Parisien,24495,3.0
Les Inrockuptibles,24495,3.0
Télérama,24495,2.5
Télé Loisirs,24495,2.0
New York Daily News,12205,4.0
Pittsburg Post-Gazette,12205,3.5
TV Guide,12205,3.5
The A.V. Club,12205,3.5
Los Angeles Times,12205,3.0
The Hollywood Reporter,12205,3.0
San Francisco Chronicle,12205,2.5
Variety,12205,2.5
Le Figaro,25580,4.5
Le Parisien,25580,4.5
Les Inrockuptibles,25580,4.0
Première,25580,3.5
Télé Loisirs,25580,3.5
Télérama,21971,4.0
IGN France,21971,3.0
Critictoo,21971,2.5
Slate,23687,4.0
TVLine,23687,4.0
The A.V. Club,23687,3.5
Time,23687,3.5
Collider,23687,3.0
Variety,23687,2.5
CNN,23687,2.0
The Hollywood Reporter,23687,2.0
Entertainment weekly,24239,4.5
The A.V. Club,24239,4.0
Première,24239,3.5
RogerEbert.com,24239,3.5
The Hollywood Reporter,24239,3.5
Le Parisien,27307,4.0
La Croix,27307,3.5
Télé 7 Jours,27307,3.5
Télé Loisirs,27307,3.5
Télé Z,27307,3.5
Télé Câble Sat,27307,3.0
Bande à part,25236,4.5
Le Parisien,25236,4.5
Les Echos,25236,4.5
Marie Claire,25236,4.5
Première,25236,4.5
Télé Loisirs,25236,4.5
Le Figaro,25236,4.0
Télérama,25236,4.0
Le Monde,25236,3.5
Les Inrockuptibles,25236,3.5
Marianne,25236,3.0
Boston Globe,19617,5.0
Wall Street Journal,19617,5.0
DailyMars,19617,4.5
Vanity Fair,19617,4.5
Brain Damaged,19617,4.0
Collider,19617,4.0
Les Inrockuptibles,19617,4.0
Libération,19617,4.0
Première,19617,4.0
TVLine,19617,4.0
The Hollywood Reporter,19617,4.0
Télérama,19617,4.0
Variety,19617,4.0
indieWIRE,19617,4.0
Critictoo,19617,3.5
Newsday,19617,3.5
Vulture,19617,3.5
Brain Damaged,20621,4.0
DailyMars,20621,3.5
Sud Ouest,20621,3.5
Télé Loisirs,20621,3.0
Entertainment weekly,10774,4.0
Philadelphia Inquirer,10774,3.5
New York Post,10774,3.0
Uncle Barky,10774,3.0
San Francisco Chronicle,10774,2.5
Hitfix,10774,2.0
New York Times,10774,2.0
TV Guide,10774,1.0
Entertainment weekly,20636,3.0
The Detroit News,20636,3.0
San Francisco Chronicle,20636,2.5
The Hollywood Reporter,20636,2.0
Variety,20636,2.0
Les Inrockuptibles,17040,5.0
Libération,17040,5.0
The Wrap,17040,5.0
Hitfix,17040,4.5
New York Times,17040,4.5
RogerEbert.com,17040,4.5
The Hollywood Reporter,17040,4.5
Time,17040,4.5
Blabla-Séries,17040,4.0
Brain Damaged,17040,4.0
San Francisco Chronicle,17040,4.0
Sioux City Journal,17040,4.0
Variety,17040,3.5
Washington Post,17040,3.5
Elle,17040,3.0
Huffington Post (FR),17040,3.0
Télé Loisirs,17040,3.0
Télérama,17040,2.0
20 Minutes,18755,4.0
Télérama,18755,4.0
Collider,18755,3.5
Le Monde,18755,3.5
RogerEbert.com,18755,3.5
Hollywood Reporter,18755,3.0
New York Times,18755,3.0
Première,18755,2.5
Colorado Springs Gazette,20743,4.5
Uncle Barky,20743,4.0
Salon.com,20743,3.5
Los Angeles Times,20743,3.0
Collider,20743,2.0
Variety,20743,2.0
indieWIRE,20743,1.5
Ecran Large,23804,3.5
Daily Beast,23804,3.0
Le Parisien,23804,2.5
Le Monde,23804,2.0
The Guardian,23804,2.0
Télérama,23804,1.5
Première,22057,4.5
The Guardian,22057,4.0
Le Parisien,22057,3.5
Télé Loisirs,22057,3.0
The Hollywood Reporter,22057,2.5
CNN,22057,2.0
Télérama,22057,2.0
Variety,22057,2.0
Pittsburg Post-Gazette,17468,3.5
The A.V. Club,17468,3.5
The Hollywood Reporter,17468,3.0
Uncle Barky,17468,3.0
Boston Herald,17468,2.5
Variety,17468,2.5
Philadelphia Inquirer,17468,2.0
Entertainment weekly,17468,1.5
TV Guide,17468,1.5
San Francisco Chronicle,17468,0.5
Brain Damaged,18047,2.5
Télérama,18047,2.5
Critictoo,18047,2.0
L'Obs,18047,2.0
Première,18047,2.0
Télé Loisirs,18047,1.5
Newsday,16835,4.0
Uncle Barky,16835,3.5
Huffington Post,16835,3.0
Denver Post,16835,2.5
Pittsburg Post-Gazette,16835,2.5
The A.V. Club,16835,2.5
Variety,16835,2.5
Vulture,16835,2.0
San Francisco Chronicle,16835,1.5
Boston Globe,16835,1.0
Le Figaro,25424,4.0
Le Parisien,25424,4.0
Les Inrockuptibles,25424,3.0
Ouest France,25424,3.0
Le Monde,25424,2.0
Les Inrockuptibles,17140,4.0
Slate,17140,4.0
Les Inrockuptibles,19239,4.5
Critictoo,19239,4.0
Ecran Large,19239,4.0
Le Monde,19239,4.0
Le Parisien,19239,4.0
Première,19239,4.0
Télérama,19239,4.0
Ouest France,19239,3.5
Télé 7 Jours,27466,4.5
Le Figaro,27466,4.0
Le Parisien,27466,4.0
Télé Câble Sat,27466,4.0
Télé Loisirs,27466,4.0
Télérama,27466,4.0
Le Monde,27466,3.5
Première,27466,3.5
Téléstar,27466,3.5
La Croix,27466,3.0
Télérama,25158,4.5
20 Minutes,25158,4.0
Le Parisien,25158,4.0
Télé Z,25158,3.5
Time,24139,4.0
TV Guide,24139,3.5
Pittsburg Post-Gazette,24139,3.0
New York Times,24139,2.5
Hollywood Reporter,24139,2.0
Variety,24139,2.0
Washington Post,24139,1.0
Le Figaro,26231,4.0
Télé Loisirs,26231,4.0
Télé 7 Jours,26231,3.5
Télé Z,26231,3.5
Téléstar,26231,3.0
Ouest France,26231,2.5
Télé Câble Sat,23871,4.0
RogerEbert.com,23871,3.5
CNN,23871,3.0
Collider,23871,3.0
Ecran Large,23871,3.0
Hollywood Reporter,23871,3.0
Première,23871,3.0
TVLine,23871,3.0
The Independent,24841,4.0
Variety,24841,4.0
The Telegraph,24841,3.5
New York Times,24841,3.0
RogerEbert.com,24841,3.0
The Guardian,24841,2.5
The Hollywood Reporter,24841,2.5
Première,24530,4.5
Critictoo,24530,3.5
Ecran Large,24530,3.5
Los Angeles Times,24530,3.5
The Hollywood Reporter,24530,3.5
Le Parisien,24530,3.0
Télérama,24530,3.0
Boston Herald,24530,2.5
Le Monde,17464,4.5
Télé Loisirs,17464,4.5
L'Obs,17464,4.0
Première,17464,4.0
Télérama,17464,4.0
Le Figaro,17464,3.5
CNN,23534,3.0
Collider,23534,3.0
Variety,23534,3.0
Salon.com,23534,2.5
RogerEbert.com,23534,2.0
The Hollywood Reporter,23534,1.5
Chicago Sun-Times,6200,5.0
Entertainment weekly,6200,5.0
The Hollywood Reporter,6200,5.0
Wall Street Journal,6200,5.0
Boston Herald,6200,4.0
Newsday,6200,4.0
People Weekly,6200,4.0
USA Today,6200,4.0
TV Squad,6200,3.0
Variety,6200,3.0
Entertainment weekly,9257,5.0
Hitfix,9257,5.0
Los Angeles Times,9257,5.0
New York Times,9257,5.0
TV Guide,9257,5.0
The Hollywood Reporter,9257,5.0
Time,9257,5.0
Washington Post,9257,5.0
New York Daily News,9257,4.0
New York Post,9257,4.0
Red Eye,9257,3.0
Newsday,8647,5.0
Washington Post,8647,5.0
New York Post,8647,4.0
New York Times,8647,4.0
Boston Herald,8647,3.0
TV Guide,8647,3.0
The Hollywood Reporter,8647,3.0
AOL TV,8647,1.5
Metro,22696,4.5
TV Guide,22696,4.5
The Hollywood Reporter,22696,4.5
20 Minutes,22696,4.0
Brain Damaged,22696,4.0
DailyMars,22696,4.0
Entertainment weekly,22696,4.0
L'Express,22696,4.0
Ouest France,22696,4.0
Première,22696,4.0
Télérama,22696,4.0
Le Monde,22696,3.5
Vulture,22696,3.5
Les Inrockuptibles,22696,3.0
USA Today,22696,3.0
New York Times,22696,2.5
Variety,22696,2.5
TVLine,22696,0.5
indieWIRE,23585,4.0
Boston Globe,23585,3.0
The A.V. Club,23585,3.0
Variety,23585,3.0
The Hollywood Reporter,23585,2.0
New York Times,23585,1.5
The A.V. Club,18144,5.0
Hitfix,18144,4.5
Uncle Barky,18144,4.5
Blabla-Séries,18144,4.0
Boston Globe,18144,4.0
Libération,18144,4.0
New York Times,18144,4.0
Time,18144,4.0
GQ,18144,3.5
L'Express,18144,3.5
Newsday,18144,3.5
Paris Match,18144,3.5
Philadelphia Daily News,18144,3.5
San Francisco Chronicle,18144,3.5
The Detroit News,18144,3.5
The Hollywood Reporter,18144,3.5
The Wrap,18144,3.5
Télérama,18144,3.5
Vulture,18144,3.5
Boston Herald,18144,3.0
RogerEbert.com,18144,3.0
TV Guide,18144,3.0
Variety,18144,3.0
Le Monde,18144,2.0
Hitfix,10411,5.0
Newsday,10411,5.0
Los Angeles Times,10411,4.5
RogerEbert.com,10411,4.5
The A.V. Club,10411,4.5
Variety,10411,4.5
Brain Damaged,10411,4.0
DailyMars,10411,4.0
Entertainment weekly,10411,4.0
Le Monde,10411,4.0
Les Inrockuptibles,10411,4.0
Metro,10411,4.0
New York Times,10411,4.0
Paris Match,10411,4.0
Philadelphia Daily News,10411,4.0
San Francisco Chronicle,10411,4.0
Season One,10411,4.0
Slant Magazine,10411,4.0
Slate,10411,4.0
The Hollywood Reporter,10411,4.0
Télérama,10411,4.0
Ecran Large,10411,3.5
GQ,10411,3.5
L'Express,10411,3.5
Rolling Stone,10411,3.0
TV Guide,10411,2.5
The A.V. Club,11271,4.5
The Hollywood Reporter,11271,4.0
Huffington Post,11271,3.5
New York Times,11271,3.5
Time,11271,3.0
New York Post,11271,2.5
TV Guide,11271,2.5
Variety,11271,2.5
Miami Herald,11271,1.5
Variety,23845,4.0
Chicago Sun-Times,23845,3.5
Entertainment weekly,23845,3.0
Première,23845,2.5
Rolling Stone,23845,2.5
The Hollywood Reporter,23845,2.5
Ecran Large,23845,2.0
New York Times,23845,2.0
Time,23845,2.0
Vanity Fair,23845,2.0
Ecran Large,21505,4.5
Le Parisien,21505,4.5
Télérama,21505,4.5
L'Obs,21505,4.0
Le Figaro,21505,4.0
Le Monde,21505,4.0
Le Point,21505,4.0
Paris Match,21505,4.0
Télé 7 Jours,21505,4.0
Libération,21505,3.5
Les Inrockuptibles,21505,3.0
Le Parisien,26098,4.0
Télé Câble Sat,26098,4.0
Télé Z,26098,4.0
Le Monde,26098,3.5
Télé Loisirs,26098,3.5
Téléstar,26098,3.5
Le Figaro,26098,3.0
Télé 7 Jours,26098,3.0
Télérama,26098,2.0
Washington Post,18160,4.5
Hitfix,18160,4.0
L'Obs,18160,4.0
The Hollywood Reporter,18160,4.0
Wall Street Journal,18160,4.0
Le Point,18160,3.5
Time,18160,3.5
Télé Loisirs,18160,3.5
Télérama,18160,3.0
Variety,18160,3.0
Le Monde,18160,2.0
20 Minutes,28716,4.0
Le Parisien,28716,4.0
Télé 7 Jours,28716,3.0
Télérama,28716,2.5
Le Monde,22871,4.5
Collider,22871,4.0
Le Parisien,22871,4.0
indieWIRE,22871,3.5
Hollywood Reporter,22871,3.0
Vanity Fair,22871,2.5
Variety,22871,2.5
Rolling Stone,22871,2.0
The Independent,25250,5.0
Time,25250,4.0
Wall Street Journal,25250,4.0
Le Figaro,25250,3.5
Les Inrockuptibles,25250,3.5
Pittsburg Post-Gazette,25250,3.5
Rolling Stone,25250,3.5
Télérama,25250,3.5
Hollywood Reporter,25250,3.0
Première,25250,3.0
New York Times,25250,2.5
Ecran Large,23853,2.5
Le Figaro,23853,2.5
Première,23853,2.5
Télérama,23853,2.5
Le Point,23853,2.0
Les Inrockuptibles,23853,2.0
Paris Match,23853,2.0
The Hollywood Reporter,23853,2.0
Les Echos,25259,4.5
20 Minutes,25259,4.0
Le Parisien,25259,4.0
Télé 7 Jours,25259,4.0
Télé Câble Sat,25259,4.0
Télé Loisirs,25259,4.0
Télérama,25259,4.0
Les Inrockuptibles,25259,3.5
Télé Z,25259,3.5
Le Parisien,22453,3.5
Paris Match,22453,2.5
Télérama,22453,2.5
Les Inrockuptibles,22453,2.0
Le Parisien,28037,4.0
Télé 7 Jours,28037,4.0
Télé Loisirs,28037,3.5
Télé Z,28037,3.5
Téléstar,28037,3.5
Télé Câble Sat,28037,2.5
Le Figaro,20710,4.0
Télé 7 Jours,20710,4.0
Télé Loisirs,20710,4.0
Télérama,20710,3.0
TV Guide,24712,4.0
Variety,24712,4.0
Uncle Barky,24712,3.5
New York Times,24712,2.5
Pittsburg Post-Gazette,24712,2.5
Hollywood Reporter,24712,2.0
Collider,23610,4.0
Hollywood Reporter,23610,3.5
TV Guide,23610,3.5
Ecran Large,23610,2.5
Télérama,23610,2.5
Critictoo,23610,2.0
Le Parisien,22059,4.5
Hollywood Reporter,22059,4.0
Les Inrockuptibles,22059,4.0
Vulture,22059,4.0
indieWIRE,22059,4.0
Ouest France,22059,3.0
The Independent,22059,3.0
Variety,22059,2.5
Critikat.com,22059,2.0
Le Point,22059,1.5
Wall Street Journal,22059,1.5
TV Guide,21654,5.0
Boston Globe,21654,4.5
The Hollywood Reporter,21654,4.0
Entertainment weekly,21654,3.5
Slant Magazine,21654,3.5
The Oregonian,21654,3.5
San Francisco Chronicle,21654,3.0
Collider,21654,2.0
Wall Street Journal,25686,3.0
CNN,25686,2.5
The Hollywood Reporter,25686,2.5
Variety,25686,2.0
Le Parisien,26034,4.0
Télé Loisirs,26034,3.5
Le Monde,26034,3.0
Télé 7 Jours,26034,2.5
Télé Z,26034,2.5
Le Figaro,26034,2.0
Télérama,26034,1.0
Entertainment weekly,23266,4.0
Pittsburg Post-Gazette,23266,3.5
Variety,23266,3.5
Newsday,23266,3.0
TV Guide,23266,2.5
The Hollywood Reporter,23266,2.0
Time,23266,1.5
indieWIRE,24589,4.5
Collider,24589,4.0
TV Guide,24589,4.0
Ecran Large,24589,3.5
Entertainment weekly,24589,3.5
New York Times,24589,3.5
Slant Magazine,24589,3.5
Première,24589,3.0
Rolling Stone,24589,3.0
The A.V. Club,24589,3.0
The Guardian,24589,3.0
The Hollywood Reporter,24589,3.0
The Telegraph,24589,3.0
Variety,24589,2.5
New York Times,25797,4.5
Time,25797,4.5
Le Parisien,25797,4.0
Les Inrockuptibles,25797,4.0
The Hollywood Reporter,25797,4.0
Wall Street Journal,25797,4.0
Entertainment weekly,25797,3.5
Newsday,25797,2.5
Télé 7 Jours,23793,3.5
Télé Loisirs,23793,3.5
Première,23793,3.0
Ecran Large,23793,2.5
Télé Z,23793,2.5
Télérama,23793,1.5
Chicago Sun-Times,23988,4.0
Entertainment weekly,23988,4.0
The Plain Dealer,23988,4.0
Vulture,23988,4.0
TVLine,23988,3.5
TV Guide,23988,3.0
L'Express,23988,2.5
Première,23139,4.0
Ecran Large,23139,3.5
Franceinfo Culture,23139,3.5
L'Express,23139,3.5
Télé 7 Jours,23139,3.5
Vanity Fair,23139,3.5
Les Inrockuptibles,23139,2.5
The Hollywood Reporter,23641,4.0
indieWIRE,23641,4.0
Rolling Stone,23641,3.5
Télérama,23641,3.0
The Daily Beast,23641,2.5
Le Parisien,23926,4.5
Los Angeles Times,23926,4.5
Salon.com,23926,4.0
Chicago Sun-Times,23926,3.5
Collider,23926,3.0
The Guardian,23926,3.0
Télérama,23926,2.0
Time,23926,1.0
Newsday,17661,5.0
San Francisco Chronicle,17661,5.0
New York Times,17661,4.5
RogerEbert.com,17661,4.5
The A.V. Club,17661,4.5
Time,17661,4.5
DailyMars,17661,4.0
Le Monde,17661,4.0
Variety,17661,4.0
Libération,17661,3.5
Paris Match,17661,3.5
Télérama,17661,3.5
Philadelphia Daily News,17661,3.0
Télérama,19449,3.0
Brain Damaged,19449,2.0
Télé Loisirs,19449,2.0
Le Figaro,26086,4.0
Télé Z,26086,3.5
Le Monde,26086,3.0
Le Parisien,26086,3.0
Télé 7 Jours,26086,3.0
Télé Câble Sat,26086,3.0
Télérama,26086,1.0
USA Today,7834,4.5
Newsday,7834,4.0
TV Guide,7834,4.0
The Daily Beast,7834,4.0
The Hollywood Reporter,7834,4.0
Uncle Barky,7834,4.0
Entertainment weekly,7834,3.5
Los Angeles Times,7834,3.0
Slant Magazine,7834,2.0
Slate,7834,2.0
Time,23478,4.5
The Hollywood Reporter,23478,3.0
USA Today,23478,3.0
Variety,23478,2.5
Première,23478,2.0
The Guardian,23478,1.5
Les Inrockuptibles,23478,1.0
Télé Loisirs,20153,3.0
Paris Match,20153,2.5
Télérama,20153,2.5
Critictoo,20153,2.0
Télé Câble Sat,27302,4.0
Ouest France,27302,3.5
Télé 7 Jours,27302,3.5
Télé Loisirs,27302,3.5
Télérama,27302,2.5
Le Parisien,27302,1.5
Télé Loisirs,20977,3.5
Télérama,20977,2.0
Le Parisien,28945,4.0
Télé Loisirs,28945,3.0
Télé 7 Jours,28945,2.5
Télérama,28945,2.0
Téléstar,28945,2.0
Télé Câble Sat,28945,1.0
Télé Z,28945,0.5
Le Parisien,27446,4.0
Télé 7 Jours,27446,3.5
Télé Loisirs,27446,3.5
Télérama,27446,3.0
Le Figaro,27446,2.5
L'Obs,27446,2.0
Télé Z,27446,2.0
Le Figaro,27445,3.5
Télé 7 Jours,27445,3.5
Télé Loisirs,27445,3.5
Télé Câble Sat,27445,3.0
Télé Z,27445,3.0
Le Parisien,27445,2.5
Télérama,27445,1.0
Blabla-Séries,19583,4.0
GQ,19583,4.0
Les Inrockuptibles,19583,4.0
Télérama,19583,4.0
Télé Loisirs,19583,3.5
Brain Damaged,23231,4.0
Télérama,23231,3.0
20 Minutes,26234,4.0
Le Parisien,26234,4.0
Télé 7 Jours,26234,4.0
Le Monde,26234,3.5
Première,26234,3.5
Ecran Large,26234,3.0
Les Echos,26234,3.0
Télérama,26234,2.5
TVLine,20867,5.0
Washington Post,20867,5.0
TV Guide,20867,3.5
indieWIRE,20867,4.5
Slant Magazine,20867,4.0
Slate,20867,4.0
The A.V. Club,20867,4.0
The Independent,20867,4.0
The Oregonian,20867,4.0
CNN,20867,3.5
Hollywood Reporter,20867,3.5
Pittsburg Post-Gazette,20867,3.5
Salon.com,20867,3.5
Sioux City Journal,20867,3.5
Time,20867,3.5
Vanity Fair,20867,3.5
Vulture,20867,3.5
Boston Globe,20867,3.0
Collider,20867,3.0
Los Angeles Times,20867,3.0
RogerEbert.com,20867,3.0
Rolling Stone,20867,3.0
The Guardian,20867,3.0
Wall Street Journal,20867,3.0
Chicago Sun-Times,20867,2.5
New York Times,20867,2.5
Newsday,20867,2.5
USA Today,20867,2.5
Variety,20867,2.5
Newsday,10237,5.0
Chicago Sun-Times,10237,4.0
Entertainment weekly,10237,3.0
Hitfix,10237,3.0
New York Times,10237,3.0
Philadelphia Inquirer,10237,3.0
TV Guide,10237,3.0
Hitfix,10447,4.0
TV Guide,10447,4.0
The Hollywood Reporter,10447,4.0
Zap2It,10447,4.0
New York Times,10447,3.0
Variety,10447,3.0
Slant Magazine,10447,2.0
Entertainment weekly,23116,3.5
New York Post,23116,3.5
indieWIRE,23116,3.5
Colorado Springs Gazette,23116,3.0
Los Angeles Times,23116,3.0
RogerEbert.com,23116,3.0
TV Guide,23116,2.5
The Hollywood Reporter,23116,1.5
Boston Herald,11712,4.5
Chicago Sun-Times,11712,4.0
Philadelphia Daily News,11712,3.5
Entertainment weekly,11712,3.0
New York Times,11712,3.0
The Hollywood Reporter,11712,3.0
Uncle Barky,11712,3.0
Boston Globe,11712,2.5
Los Angeles Times,11712,1.5
Huffington Post,11712,0.5
IGN France,23184,4.0
TVLine,23200,4.5
Boston Globe,23200,4.0
New York Times,23200,4.0
TV Guide,23200,4.0
Uncle Barky,23200,4.0
Washington Post,23200,3.0
Boston Globe,22444,4.0
RogerEbert.com,22444,4.0
Rolling Stone,22444,3.5
The Hollywood Reporter,22444,3.5
indieWIRE,22444,3.5
Boston Herald,22444,3.0
New York Times,22444,2.5
Les Inrockuptibles,22444,2.0
Vulture,22444,2.0
Bande à part,26905,4.5
Chicago Sun-Times,26905,4.0
The Guardian,26905,4.0
RogerEbert.com,26905,3.5
indieWIRE,26905,2.5
Salon.com,26905,2.0
Variety,26905,2.0
Télérama,26905,1.0
New Yorker,22420,3.5
Collider,22420,3.0
New York Times,22420,3.0
The Hollywood Reporter,22420,3.0
Variety,22420,3.0
Entertainment weekly,22420,2.5
Newsday,22420,2.5
20 Minutes,23078,4.0
Télérama,23078,4.0
Vanity Fair,23078,4.0
Première,23078,3.0
Ecran Large,23078,2.5
L'Obs,23078,2.5
Les Inrockuptibles,23078,2.5
Critictoo,23078,1.0
Entertainment weekly,18875,5.0
San Jose Mercury News,18875,5.0
Washington Post,18875,5.0
Newsday,18875,4.5
Variety,18875,4.5
San Francisco Chronicle,18875,4.0
Vulture,18875,4.0
Boston Globe,11146,4.0
Brain Damaged,11146,4.0
Critictoo,11146,4.0
Ecran Large,11146,4.0
Le Figaro Magazine,11146,4.0
New York Times,11146,4.0
San Francisco Chronicle,11146,4.0
Variety,11146,4.0
Washington Post,11146,4.0
Télérama,11146,3.5
Entertainment weekly,11146,3.0
New York Post,11146,3.0
We Got This Covered,11146,3.0
